Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,h2h_team1_winrate_prior,venue_team1_winrate_prior,venue_team2_winrate_prior,venue_avg_first_innings_runs_prior,team1_recent_runs_for_5,team2_recent_runs_for_5,team1_recent_runs_against_5,team2_recent_runs_against_5,team1_recent_wkts_taken_5,team2_recent_wkts_taken_5,team1_recent_powerplay_rr_5,team2_recent_powerplay_rr_5,team1_recent_death_rr_5,team2_recent_death_rr_5,team1_player_elo_avg_prior,team2_player_elo_avg_prior,player_elo_gap_prior,team1_xi_continuity_prior,team2_xi_continuity_prior,team1_player_availability_prior,team2_player_availability_prior,team1_injury_proxy_prior,team2_injury_proxy_prior,venue_toss_bat_rate_prior,toss_decision_alignment_prior,toss_decision_venue_team1_winrate_prior,toss_field_chase_boost_team1,venue_pp_rr_first_innings_prior,venue_death_rr_first_innings_prior,venue_pp_rr_second_innings_prior,venue_death_rr_second_innings_prior,Match_Winner,Team1_Player_1,Team1_Player_2,Team1_Player_3,Team1_Player_4,Team1_Player_5,Team1_Player_6,Team1_Player_7,Team1_Player_8,Team1_Player_9,Team1_Player_10,Team1_Player_11,Team2_Player_1,Team2_Player_2,Team2_Player_3,Team2_Player_4,Team2_Player_5,Team2_Player_6,Team2_Player_7,Team2_Player_8,Team2_Player_9,Team2_Player_10,Team2_Player_11
1254060,2021-04-11,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.4,0.6666666666666666,0.33333333333333326,0.25,0.5,0.5,159.0,153.6,164.2,158.8,161.0,4.2,5.6,7.7,8.366666666666667,8.991064839375184,7.089376523859284,988.2311376576927,1006.3288666192025,-18.0977289615098,0.6363636363636364,0.5454545454545454,0.8181818181818182,1.0,0.18181818181818177,0.0,0.0,1.0,0.3333333333333333,0.33333333333333337,6.833333333333333,5.142857142857143,7.666666666666667,7.8,Kolkata Knight Riders,N Rana,Shubman Gill,RA Tripathi,AD Russell,EJG Morgan,KD Karthik,Shakib Al Hasan,PJ Cummins,Harbhajan Singh,CV Varun,M Prasidh Krishna,WP Saha,DA Warner,MK Pandey,JM Bairstow,Mohammad Nabi,V Shankar,Abdul Samad,Rashid Khan,B Kumar,Sandeep Sharma,T Natarajan
1254061,2021-04-12,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.6666666666666666,0.33333333333333326,0.5,0.5,0.5,188.0,176.8,157.4,189.6,171.4,5.2,5.6,9.033333333333335,8.1,5.848818600754084,7.881587301587302,981.1980144238609,973.3603269495244,7.837687474336462,0.7272727272727273,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.0,1.0,0.3333333333333333,0.33333333333333337,5.5,10.0,10.833333333333334,9.6,Punjab Kings,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,M Shahrukh Khan,JA Richardson,M Ashwin,Mohammed Shami,RP Meredith,Arshdeep Singh,BA Stokes,M Vohra,SV Samson,JC Buttler,S Dube,R Parag,R Tewatia,CH Morris,S Gopal,C Sakariya,Mustafizur Rahman
1254062,2021-04-13,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.5,0.6,0.5,0.0,1.0,0.3333333333333333,0.6666666666666666,173.0,183.8,161.4,173.4,164.4,5.6,4.8,8.866666666666667,8.266666666666667,11.179211822660099,8.519034188034187,1080.4387832665607,998.7515615637375,81.6872217028232,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,7.583333333333334,6.4603174603174605,6.75,8.658620689655173,Mumbai Indians,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,HH Pandya,KA Pollard,KH Pandya,M Jansen,RD Chahar,JJ Bumrah,TA Boult,N Rana,Shubman Gill,RA Tripathi,EJG Morgan,Shakib Al Hasan,KD Karthik,AD Russell,PJ Cummins,Harbhajan Singh,CV Varun,M Prasidh Krishna
1254063,2021-04-14,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.5,0.4,0.4,-0.19999999999999996,0.5,0.6666666666666666,0.3333333333333333,166.0,168.4,164.8,152.2,156.8,6.0,5.8,8.033333333333333,7.666666666666667,8.970434393193013,7.901915708812259,986.4500486274065,1000.4990581062447,-14.049009478838116,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.6,7.388888888888889,6.751322751322751,7.0,7.233952254641911,Royal Challengers Bengaluru,V Kohli,D Padikkal,Shahbaz Ahmed,GJ Maxwell,AB de Villiers,Washington Sundar,DT Christian,KA Jamieson,HV Patel,Mohammed Siraj,YS Chahal,WP Saha,DA Warner,MK Pandey,JM Bairstow,Abdul Samad,V Shankar,JO Holder,Rashid Khan,B Kumar,S Nadeem,T Natarajan
1254064,2021-04-15,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,204.5,168.4,174.6,176.8,177.4,6.0,5.4,8.533333333333333,8.700000000000001,8.04735632183908,8.701658986175115,1016.4838890060666,969.478428535505,47.005460470561616,0.8181818181818182,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,0.0,1.0,0.5,0.5,6.583333333333334,9.9,10.333333333333334,8.961290322580645,Rajasthan Royals,PP Shaw,S Dhawan,AM Rahane,RR Pant,MP Stoinis,Lalit Yadav,TK Curran,CR Woakes,R Ashwin,K Rabada,Avesh Khan,JC Buttler,M Vohra,SV Samson,S Dube,DA Miller,R Parag,R Tewatia,CH Morris,JD Unadkat,C Sakariya,Mustafizur Rahman
1254065,2021-04-16,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.6,0.4,0.6,0.19999999999999996,0.25,0.6666666666666666,0.3333333333333333,185.33333333333334,176.4,154.4,187.8,161.6,5.4,4.0,8.566666666666666,6.733333333333334,6.066883116883117,8.03431781200544,990.9724659033808,1009.7861959000137,-18.8137299966329,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,6.388888888888889,9.457142857142857,8.333333333333334,9.887237026647966,Chennai Super Kings,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,M Shahrukh Khan,JA Richardson,M Ashwin,Mohammed Shami,RP Meredith,Arshdeep Singh,RD Gaikwad,F du Plessis,MM Ali,SK Raina,AT Rayudu,SM Curran,RA Jadeja,MS Dhoni,DJ Bravo,SN Thakur,DL Chahar
1254066,2021-04-17,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,0.7,0.2,0.3333333333333333,-0.33333333333333337,0.5,0.5,0.25,161.75,175.2,153.2,162.6,160.2,6.6,5.4,8.3,7.4,9.583809523809524,7.366743295019157,1086.1596304767363,980.7058283101179,105.4538021666184,0.9090909090909091,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.0,0.0,0.5,0.0,7.5,7.144137224782385,7.333333333333334,6.8254641909814335,Mumbai Indians,Q de Kock,RG Sharma,SA Yadav,Ishan Kishan,KA Pollard,HH Pandya,KH Pandya,AF Milne,RD Chahar,JJ Bumrah,TA Boult,DA Warner,JM Bairstow,MK Pandey,Virat Singh,V Shankar,Abhishek Sharma,Abdul Samad,Rashid Khan,B Kumar,Mujeeb Ur Rahman,KK Ahmed
1254067,2021-04-18,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,0.5,0.4,0.2857142857142857,-0.4285714285714286,0.3333333333333333,0.75,0.5,159.4,159.4,151.6,158.4,168.6,6.0,5.0,8.033333333333333,7.9333333333333345,7.945295349811479,7.319034188034188,994.1838489849331,991.0603228054991,3.123526179433952,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.6666666666666666,0.0,7.7666666666666675,7.494620124653494,7.7666666666666675,6.310371352785147,Royal Challengers Bengaluru,V Kohli,D Padikkal,RM Patidar,GJ Maxwell,AB de Villiers,KA Jamieson,Washington Sundar,Shahbaz Ahmed,HV Patel,Mohammed Siraj,YS Chahal,N Rana,Shubman Gill,RA Tripathi,EJG Morgan,KD Karthik,Shakib Al Hasan,AD Russell,PJ Cummins,Harbhajan Singh,CV Varun,M Prasidh Krishna
1254068,2021-04-18,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.4,0.6666666666666666,0.33333333333333326,0.75,0.5,0.5,165.5,162.2,165.0,175.0,173.4,5.0,6.4,7.566666666666667,7.966666666666667,5.898311688311688,8.072753147235906,982.0885453914278,1009.7996201031436,-27.71107471171581,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.0,1.0,0.3333333333333333,0.33333333333333337,5.875,8.432142857142857,7.583333333333333,7.415427769985975,Delhi Capitals,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,M Shahrukh Khan,Jalaj S Saxena,JA Richardson,Mohammed Shami,RP Meredith,Arshdeep Singh,PP Shaw,S Dhawan,SPD Smith,RR Pant,MP Stoinis,Lalit Yadav,LI Meriwala,CR Woakes,R Ashwin,K Rabada,Avesh Khan
1254069,2021-04-19,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,0.6,0.6,0.7142857142857143,0.4285714285714286,0.5,0.5,0.5,171.4,150.8,179.4,157.6,181.8,5.0,6.0,6.366666666666666,8.533333333333335,6.695856273543901,9.369485073131637,1019.2452218760541,980.8231597456495,38.42206213040458,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,6.666666666666667,8.822637362637362,8.133333333333333,8.33234221598878,Chennai Super Kings,RD Gaikwad,F du Plessis,MM Ali,SK Raina,AT Rayudu,RA Jadeja,MS Dhoni,SM Curran,DJ Bravo,SN Thakur,DL Chahar,JC Buttler,M Vohra,SV Samson,S Dube,DA Miller,R Parag,R Tewatia,CH Morris,JD Unadkat,C Sakariya,Mustafizur Rahman
1254070,2021-04-20,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,0.8,0.6,0.25,-0.5,0.75,0.6,0.5,166.83333333333334,163.6,176.0,147.6,172.4,8.0,6.2,8.666666666666668,8.966666666666667,8.65454844006568,9.232753147235906,1098.4396296066568,1014.1666373237257,84.27299228293111,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.75,0.0,7.722222222222222,8.089266770544578,8.055555555555555,6.740124275469104,Delhi Capitals,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,HH Pandya,KH Pandya,KA Pollard,J Yadav,RD Chahar,JJ Bumrah,TA Boult,PP Shaw,S Dhawan,SPD Smith,Lalit Yadav,RR Pant,SO Hetmyer,MP Stoinis,R Ashwin,K Rabada,Avesh Khan,A Mishra
1254071,2021-04-21,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,0.4,0.2,0.3333333333333333,-0.33333333333333337,0.6666666666666666,0.5,0.2,162.57142857142858,164.2,152.2,177.4,161.2,5.2,5.8,7.7666666666666675,7.966666666666666,6.22978021978022,6.794521072796935,976.6302917201591,969.8171183452857,6.813173374873372,0.7272727272727273,0.7272727272727273,0.8181818181818182,1.0,0.18181818181818177,0.0,0.42857142857142855,0.0,0.6,0.0,7.928571428571429,7.755085803323924,7.833333333333334,6.840106521830661,Sunrisers Hyderabad,KL Rahul,MA Agarwal,CH Gayle,N Pooran,DJ Hooda,MC Henriques,M Shahrukh Khan,FA Allen,M Ashwin,Mohammed Shami,Arshdeep Singh,DA Warner,JM Bairstow,KS Williamson,Virat Singh,KM Jadhav,V Shankar,Abhishek Sharma,Rashid Khan,B Kumar,S Kaul,KK Ahmed
1254072,2021-04-21,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.4,0.625,0.25,0.0,0.6,0.5,174.16666666666666,152.8,150.4,151.8,173.8,5.8,5.0,6.433333333333333,8.233333333333333,6.626890756302521,6.840811965811966,1030.7807012056007,984.0541905422696,46.72651066333117,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.375,0.375,6.833333333333333,9.01886446886447,8.027777777777777,8.095133664839134,Chennai Super Kings,RD Gaikwad,F du Plessis,MM Ali,MS Dhoni,RA Jadeja,SK Raina,AT Rayudu,SM Curran,SN Thakur,DL Chahar,L Ngidi,N Rana,Shubman Gill,RA Tripathi,EJG Morgan,SP Narine,KD Karthik,AD Russell,PJ Cummins,KL Nagarkoti,CV Varun,M Prasidh Krishna
1254073,2021-04-22,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.7,0.5555555555555556,0.11111111111111116,0.5,0.4,0.5,180.71428571428572,170.8,171.2,182.4,161.6,7.0,7.2,7.833333333333334,8.0,7.751303254949818,8.95779534981148,965.3976394681224,1002.0088767948087,-36.61123732668625,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.0,0.09090909090909094,0.0,1.0,0.4444444444444444,0.4444444444444444,7.142857142857143,9.418766947338375,7.952380952380952,7.764082823830369,Royal Challengers Bengaluru,JC Buttler,M Vohra,SV Samson,DA Miller,S Dube,R Parag,R Tewatia,CH Morris,S Gopal,C Sakariya,Mustafizur Rahman,V Kohli,D Padikkal,GJ Maxwell,AB de Villiers,Washington Sundar,KA Jamieson,Shahbaz Ahmed,HV Patel,Mohammed Siraj,KW Richardson,YS Chahal
1254074,2021-04-23,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,field,0.6,0.4,0.4,-0.19999999999999996,0.4,0.5,0.3333333333333333,157.25,151.0,161.8,146.6,161.4,7.2,4.2,8.4,7.333333333333334,6.9245484400656805,7.158351648351649,1086.0605331647896,967.0218887377614,119.0386444270282,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.6,7.604166666666667,7.473200077908434,7.895833333333334,6.772593206601828,Punjab Kings,Q de Kock,RG Sharma,Ishan Kishan,SA Yadav,KA Pollard,HH Pandya,KH Pandya,J Yadav,RD Chahar,JJ Bumrah,TA Boult,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,MC Henriques,M Shahrukh Khan,FA Allen,Mohammed Shami,Ravi Bishnoi,Arshdeep Singh
1254075,2021-04-24,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.4,0.2,0.6,0.19999999999999996,0.75,0.3333333333333333,0.3333333333333333,180.25,168.4,167.0,179.0,179.6,5.2,6.0,8.3,7.066666666666667,7.240811965811966,7.917374683521248,976.4231187564293,962.4630574274241,13.960061329005157,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,6.916666666666666,9.202358578921078,8.1875,8.443572470851574,Rajasthan Royals,N Rana,Shubman Gill,RA Tripathi,SP Narine,EJG Morgan,KD Karthik,AD Russell,PJ Cummins,Shivam Mavi,M Prasidh Krishna,CV Varun,JC Buttler,YBK Jaiswal,SV Samson,S Dube,R Tewatia,DA Miller,R Parag,CH Morris,JD Unadkat,C Sakariya,Mustafizur Rahman
1254076,2021-04-25,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,0.8,0.8,0.6363636363636364,0.2727272727272727,0.5,0.6666666666666666,0.6666666666666666,175.0,170.6,165.0,157.2,155.4,7.2,7.8,7.1,7.633333333333333,7.704812834224599,9.234158986175114,1042.7834026383118,1011.1023619502495,31.681040688062353,0.8181818181818182,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,6.611111111111111,8.95765207015207,8.203703703703702,8.088731085201399,Chennai Super Kings,RD Gaikwad,F du Plessis,SK Raina,AT Rayudu,RA Jadeja,MS Dhoni,DJ Bravo,SM Curran,SN Thakur,DL Chahar,Imran Tahir,V Kohli,D Padikkal,Washington Sundar,GJ Maxwell,AB de Villiers,DT Christian,KA Jamieson,HV Patel,NA Saini,YS Chahal,Mohammed Siraj
1254077,2021-04-25,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.6,0.2,0.45454545454545453,-0.09090909090909094,0.5,0.6666666666666666,0.3333333333333333,154.33333333333334,165.8,150.0,165.4,159.0,6.4,6.4,8.1,8.033333333333335,8.900063492063492,6.498965517241379,1025.6034016815056,983.6606811461678,41.9427205353378,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.0,0.09090909090909094,0.4444444444444444,0.0,0.5,0.0,7.148148148148149,7.309511180363052,7.851851851851852,7.162939993169879,Draw/No Result,PP Shaw,S Dhawan,RR Pant,SPD Smith,SO Hetmyer,MP Stoinis,AR Patel,R Ashwin,K Rabada,Avesh Khan,A Mishra,DA Warner,JM Bairstow,KS Williamson,Virat Singh,KM Jadhav,Abhishek Sharma,Rashid Khan,V Shankar,J Suchith,S Kaul,KK Ahmed
1254078,2021-04-26,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.2,0.5,0.0,0.5,0.5,0.5,165.0,154.8,166.0,154.8,177.4,4.4,5.2,6.9333333333333345,7.4,8.265494505494505,6.765811965811966,977.9143630868941,966.0215319839008,11.892831102993341,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,7.5,9.5,7.3,9.2,Kolkata Knight Riders,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,MC Henriques,M Shahrukh Khan,CJ Jordan,Ravi Bishnoi,Mohammed Shami,Arshdeep Singh,Shubman Gill,N Rana,RA Tripathi,SP Narine,EJG Morgan,AD Russell,KD Karthik,PJ Cummins,Shivam Mavi,CV Varun,M Prasidh Krishna
1254079,2021-04-27,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.8,0.7,0.6666666666666666,0.33333333333333326,0.3333333333333333,0.5,0.5,123.0,163.2,168.0,167.2,167.2,7.8,6.8,8.733333333333334,8.700000000000001,8.86322302558398,8.685922077922077,999.8447281385997,1026.1310636564021,-26.2863355178024,0.8181818181818182,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.33333333333333337,6.166666666666667,6.857142857142857,7.0,13.2,Royal Challengers Bengaluru,V Kohli,D Padikkal,RM Patidar,GJ Maxwell,AB de Villiers,Washington Sundar,DR Sams,KA Jamieson,HV Patel,Mohammed Siraj,YS Chahal,PP Shaw,S Dhawan,SPD Smith,RR Pant,MP Stoinis,SO Hetmyer,AR Patel,K Rabada,Avesh Khan,A Mishra,I Sharma
1254080,2021-04-28,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,0.3,0.8,0.5,0.0,0.2,0.5,0.5,165.0,148.8,178.8,154.6,152.6,6.6,7.8,8.5,7.2,6.573448275862068,8.722257053291537,982.061082063764,1046.8816715091068,-64.82058944534276,0.8181818181818182,0.8181818181818182,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,7.5,9.5,7.3,9.2,Chennai Super Kings,DA Warner,JM Bairstow,MK Pandey,KS Williamson,KM Jadhav,Rashid Khan,V Shankar,J Suchith,S Kaul,KK Ahmed,Sandeep Sharma,RD Gaikwad,F du Plessis,MM Ali,RA Jadeja,SK Raina,AT Rayudu,MS Dhoni,SM Curran,SN Thakur,DL Chahar,L Ngidi
1254081,2021-04-29,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,0.4,0.4,0.6666666666666666,0.33333333333333326,0.5,0.5,0.5,171.0,164.2,145.8,174.0,141.8,6.4,6.0,7.066666666666667,7.0666666666666655,7.981660397806962,6.624548440065681,972.8646441999527,1070.638326012151,-97.77368181219833,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.33333333333333337,6.5,10.0,8.333333333333334,7.666666666666667,Mumbai Indians,JC Buttler,YBK Jaiswal,SV Samson,S Dube,DA Miller,R Parag,R Tewatia,CH Morris,JD Unadkat,C Sakariya,Mustafizur Rahman,RG Sharma,Q de Kock,SA Yadav,KH Pandya,KA Pollard,HH Pandya,NM Coulter-Nile,J Yadav,RD Chahar,JJ Bumrah,TA Boult
1254082,2021-04-29,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.2,0.5,0.5,0.0,0.6,0.6666666666666666,0.3333333333333333,147.0,153.8,164.0,166.6,163.8,6.0,6.4,7.133333333333335,7.966666666666667,7.850256410256409,9.25822977022977,976.3637015477685,1015.8702221095181,-39.50652056174954,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,6.083333333333334,8.851648351648352,7.083333333333334,12.830769230769231,Delhi Capitals,N Rana,Shubman Gill,RA Tripathi,EJG Morgan,SP Narine,AD Russell,KD Karthik,PJ Cummins,Shivam Mavi,CV Varun,M Prasidh Krishna,PP Shaw,S Dhawan,RR Pant,MP Stoinis,SO Hetmyer,SPD Smith,Lalit Yadav,AR Patel,K Rabada,Avesh Khan,I Sharma
1254083,2021-04-30,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.8,0.6,0.19999999999999996,0.4,0.3333333333333333,0.6666666666666666,149.33333333333334,135.2,165.4,136.6,169.4,4.0,6.8,6.633333333333333,8.4,7.676923076923076,9.47245379481475,967.046593682,1006.9585571837771,-39.91196350177711,0.7272727272727273,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,6.555555555555556,9.821098901098901,8.444444444444445,10.053846153846154,Punjab Kings,KL Rahul,P Simran Singh,CH Gayle,N Pooran,DJ Hooda,M Shahrukh Khan,Harpreet Brar,RP Meredith,Ravi Bishnoi,Mohammed Shami,CJ Jordan,V Kohli,D Padikkal,RM Patidar,GJ Maxwell,AB de Villiers,Shahbaz Ahmed,DR Sams,KA Jamieson,HV Patel,Mohammed Siraj,YS Chahal
1254084,2021-05-01,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,1.0,0.6,0.75,0.5,0.0,0.6666666666666666,0.6666666666666666,171.0,175.8,148.4,148.8,144.0,7.8,5.2,7.7666666666666675,7.333333333333333,8.25559038662487,7.854800540906018,1055.037334620367,1067.6273630268704,-12.590028406503507,1.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.25,7.166666666666666,8.321428571428571,8.25,9.480392156862745,Mumbai Indians,RD Gaikwad,F du Plessis,MM Ali,SK Raina,AT Rayudu,RA Jadeja,MS Dhoni,SM Curran,SN Thakur,DL Chahar,L Ngidi,Q de Kock,RG Sharma,SA Yadav,KH Pandya,KA Pollard,HH Pandya,JDS Neesham,DS Kulkarni,RD Chahar,JJ Bumrah,TA Boult
1254085,2021-05-02,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.3,0.8,0.6000000000000001,0.0,0.3333333333333333,0.3333333333333333,186.66666666666666,155.0,147.6,164.2,151.8,5.8,6.0,6.666666666666667,8.633333333333335,7.645715697346132,6.669999999999999,967.8412329565421,973.894456113031,-6.053223156488912,0.8181818181818182,0.7272727272727273,0.9090909090909091,1.0,0.09090909090909094,0.0,0.3333333333333333,1.0,0.25,0.19999999999999996,7.5,9.610119047619047,8.722222222222221,9.445261437908497,Rajasthan Royals,JC Buttler,YBK Jaiswal,SV Samson,R Parag,DA Miller,Anuj Rawat,R Tewatia,CH Morris,Kartik Tyagi,C Sakariya,Mustafizur Rahman,MK Pandey,JM Bairstow,KS Williamson,V Shankar,KM Jadhav,Mohammad Nabi,Abdul Samad,Rashid Khan,B Kumar,Sandeep Sharma,KK Ahmed
1254086,2021-05-02,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.7,0.5,0.0,0.6,0.5,0.5,156.75,149.8,165.8,144.2,164.6,4.8,6.2,7.4,9.0,8.876923076923077,8.443944055944055,980.5746177630342,1024.738008574879,-44.16339081184469,0.8181818181818182,1.0,0.9090909090909091,1.0,0.09090909090909094,0.0,0.0,1.0,0.5,0.5,6.958333333333334,10.205109890109892,7.833333333333334,10.367307692307692,Delhi Capitals,P Simran Singh,MA Agarwal,CH Gayle,DJ Malan,DJ Hooda,M Shahrukh Khan,CJ Jordan,Harpreet Brar,RP Meredith,Ravi Bishnoi,Mohammed Shami,PP Shaw,S Dhawan,SPD Smith,RR Pant,SO Hetmyer,MP Stoinis,AR Patel,Lalit Yadav,K Rabada,I Sharma,Avesh Khan
1254104,2021-09-19,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,0.4,0.8,0.45454545454545453,-0.09090909090909094,0.0,0.5,0.5714285714285714,169.8709677419355,170.4,168.0,170.6,159.0,5.2,6.0,7.4,9.433333333333334,9.830583673217154,7.547068965517241,1038.1161663954915,1066.936614211093,-28.820447815601483,0.9090909090909091,0.7272727272727273,1.0,0.9090909090909091,0.0,0.09090909090909094,0.41935483870967744,0.0,0.4,0.0,7.994623655913978,9.010921890523507,7.645161290322581,7.2552563476035745,Chennai Super Kings,RD Gaikwad,F du Plessis,MM Ali,AT Rayudu,SK Raina,MS Dhoni,RA Jadeja,DJ Bravo,SN Thakur,DL Chahar,JR Hazlewood,Q de Kock,Anmolpreet Singh,SA Yadav,Ishan Kishan,SS Tiwary,KA Pollard,KH Pandya,AF Milne,RD Chahar,JJ Bumrah,TA Boult
1254087,2021-09-20,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,0.6,0.2,0.5,0.0,0.42857142857142855,0.5,0.5,165.0,164.6,156.2,176.6,167.4,6.0,4.6,8.033333333333335,7.133333333333335,10.069476127320954,9.325333333333333,991.0236536832376,972.2492693162578,18.774384366979803,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.2727272727272727,0.09090909090909094,0.5,1.0,0.5,0.0,7.5,9.5,7.3,9.2,Kolkata Knight Riders,V Kohli,D Padikkal,KS Bharat,GJ Maxwell,AB de Villiers,Sachin Baby,PWH de Silva,KA Jamieson,HV Patel,Mohammed Siraj,YS Chahal,Shubman Gill,VR Iyer,AD Russell,N Rana,RA Tripathi,EJG Morgan,KD Karthik,LH Ferguson,SP Narine,CV Varun,M Prasidh Krishna
